time,mouvement 
7.387230157852173,false 
7.408178091049194,false 
7.426089763641357,false 
7.443095445632935,false 
7.460813760757446,false 
7.478267192840576,false 
7.497739791870117,false 
7.516467332839966,false 
7.533986568450928,false 
7.553604364395142,false 
7.573822021484375,false 
7.5923240184783936,false 
7.610559463500977,false 
7.629669189453125,false 
7.6470232009887695,false 
7.664699554443359,false 
7.682636022567749,false 
7.700579643249512,false 
7.719017267227173,false 
7.73949670791626,false 
7.7569661140441895,false 
7.772310733795166,false 
7.79168438911438,false 
7.809643983840942,false 
7.826457738876343,false 
7.844695806503296,false 
7.8627848625183105,false 
7.880859613418579,false 
7.900113105773926,false 
7.91891622543335,false 
7.939955949783325,false 
7.958542823791504,false 
7.975722074508667,false 
7.99351954460144,false 
8.010018587112427,false 
8.030667304992676,false 
8.048792362213135,false 
8.066467046737671,false 
8.084688663482666,false 
8.10287880897522,false 
8.124309301376343,false 
8.14201283454895,false 
8.159815073013306,false 
8.177973985671997,false 
8.19718599319458,false 
8.214345932006836,false 
8.233306646347046,false 
8.252415657043457,false 
8.273135662078857,false 
8.292048931121826,false 
8.310526847839355,false 
8.330955028533936,false 
8.348556280136108,false 
8.367329835891724,false 
8.38770055770874,false 
8.407342672348022,false 
8.424737930297852,false 
8.442069053649902,false 
8.459986209869385,false 
8.47847843170166,false 
8.49718952178955,false 
8.513929605484009,false 
8.531678199768066,false 
8.548007011413574,false 
8.564308404922485,false 
8.580657958984375,false 
8.59748125076294,false 
8.61387848854065,false 
8.62928581237793,false 
8.644553899765015,false 
8.661185264587402,false 
8.678370714187622,false 
8.693551540374756,false 
8.708326578140259,false 
8.726557970046997,false 
8.745441436767578,false 
8.764307975769043,false 
8.781986713409424,false 
8.799718856811523,false 
8.818017482757568,false 
8.838277339935303,false 
8.856828689575195,false 
8.875095129013062,false 
8.892293453216553,false 
8.910248756408691,false 
8.929365396499634,false 
8.948219060897827,false 
8.965903759002686,false 
8.985175371170044,false 
9.00485634803772,false 
9.023141384124756,false 
9.040899753570557,false 
9.058179378509521,false 
9.076879262924194,false 
9.096675157546997,false 
9.1149160861969,false 
9.13270354270935,false 
9.153345584869385,false 
9.173048973083496,false 
9.191429615020752,false 
9.208893537521362,false 
9.228780269622803,false 
9.249093770980835,false 
9.26971960067749,false 
9.289579391479492,false 
9.308830738067627,false 
9.325652599334717,false 
9.344829082489014,false 
9.362625122070312,false 
9.381044864654541,false 
9.399402379989624,false 
9.419339895248413,false 
9.438605785369873,false 
9.45663332939148,false 
9.47399115562439,false 
9.492777347564697,false 
9.511660099029541,false 
9.531814336776733,false 
9.548661947250366,false 
9.56609582901001,false 
9.588057279586792,false 
9.605660200119019,false 
9.624354124069214,false 
9.64176321029663,false 
9.660599708557129,false 
9.679937839508057,false 
9.697915315628052,false 
9.715891122817993,false 
9.735061407089233,false 
9.755623817443848,false 
9.774333000183105,false 
9.791641473770142,false 
9.809722423553467,false 
9.829355955123901,false 
9.847754955291748,false 
9.865551710128784,false 
9.888142585754395,false 
9.906882524490356,false 
9.925657987594604,false 
9.942384481430054,false 
9.96068000793457,false 
9.979581117630005,false 
9.99659538269043,false 
10.013455390930176,false 
10.030269861221313,false 
10.048313856124878,false 
10.067856311798096,false 
10.087661504745483,false 
10.105501651763916,false 
10.123645305633545,false 
10.140397071838379,false 
10.159254550933838,false 
10.176584005355835,false 
10.19541311264038,false 
10.214227437973022,false 
10.2318115234375,false 
10.2504563331604,false 
10.270446300506592,false 
10.288946628570557,false 
10.30817699432373,false 
10.325359582901001,false 
10.344508171081543,false 
10.364297151565552,false 
10.383579730987549,false 
10.403347730636597,false 
10.422444105148315,false 
10.440179586410522,false 
10.458059787750244,false 
10.476308107376099,false 
10.49407410621643,false 
10.512799739837646,false 
10.530349493026733,false 
10.547951698303223,false 
10.569448947906494,false 
10.587959289550781,false 
10.6051664352417,false 
10.622127056121826,false 
10.639783143997192,false 
10.659869909286499,false 
10.678885698318481,false 
10.696953058242798,false 
10.714271068572998,false 
10.731322526931763,false 
10.753276348114014,false 
10.7712242603302,false 
10.788601398468018,false 
10.806889533996582,false 
10.825477838516235,false 
10.844606161117554,false 
10.861388921737671,false 
10.878528833389282,false 
10.895885944366455,false 
10.917705535888672,false 
10.936606168746948,false 
10.955232858657837,false 
10.973282814025879,false 
10.989980220794678,false 
11.008089065551758,false 
11.026294708251953,false 
11.043911218643188,false 
11.06203031539917,false 
11.080344676971436,false 
11.099547624588013,false 
11.119064807891846,false 
11.137625932693481,false 
11.154966354370117,false 
11.172962188720703,false 
11.18980598449707,false 
11.208070278167725,false 
11.22707486152649,false 
11.244979619979858,false 
11.263050079345703,false 
11.28027868270874,false 
11.297447681427002,false 
11.319047212600708,false 
11.337645053863525,false 
11.354954481124878,false 
11.372804403305054,false 
11.389533281326294,false 
11.407867670059204,false 
11.428004741668701,false 
11.44609785079956,false 
11.463167190551758,false 
11.480497360229492,false 
11.498315334320068,false 
11.519120216369629,false 
11.53711724281311,false 
11.55520248413086,false 
11.572621822357178,false 
11.589960098266602,false 
11.608942031860352,false 
11.628192663192749,false 
11.646620035171509,false 
11.66677474975586,false 
11.68544864654541,false 
11.704350471496582,false 
11.723198175430298,false 
11.740318298339844,false 
11.75977873802185,false 
11.779289245605469,false 
11.79690170288086,false 
11.819214344024658,false 
11.837366104125977,false 
11.856117248535156,false 
11.877366304397583,false 
11.895984888076782,false 
11.91737675666809,false 
11.937953472137451,false 
11.9545156955719,false 
11.972456693649292,false 
11.989228963851929,false 
12.008960008621216,false 
12.027498006820679,false 
12.04592251777649,false 
12.063763856887817,false 
12.084628105163574,false 
12.102336168289185,false 
12.119527578353882,false 
12.138221502304077,false 
12.156463623046875,false 
12.17600417137146,false 
12.194618701934814,false 
12.21143889427185,false 
12.229007244110107,false 
12.246323347091675,false 
12.265910148620605,false 
12.285043478012085,false 
12.304280281066895,false 
12.321385860443115,false 
12.340689897537231,false 
12.359707117080688,false 
12.377177953720093,false 
12.396120548248291,false 
12.41356086730957,false 
12.435651779174805,false 
12.455245971679688,false 
12.47325873374939,false 
12.491550207138062,false 
12.510438442230225,false 
12.528998613357544,false 
12.546761512756348,false 
12.566813468933105,false 
12.586019515991211,false 
12.602712154388428,false 
12.620395183563232,false 
12.639059782028198,false 
12.657019138336182,false 
12.676557064056396,false 
12.695406436920166,false 
12.712697744369507,false 
12.730281591415405,false 
12.750183820724487,false 
12.770145416259766,false 
12.788891553878784,false 
12.805924415588379,false 
12.825740814208984,false 
12.844099283218384,false 
12.862932443618774,false 
12.88247275352478,false 
12.902721166610718,false 
12.920742988586426,false 
12.939590454101562,false 
12.957606315612793,false 
12.976690530776978,false 
12.993327617645264,false 
13.011881828308105,false 
13.029654502868652,false 
13.048603296279907,false 
13.070940732955933,false 
13.088422536849976,false 
13.106423139572144,false 
13.125850677490234,false 
13.144490003585815,false 
13.161720514297485,false 
13.180472612380981,false 
13.200604915618896,false 
13.218014478683472,false 
13.23483157157898,false 
13.251871824264526,false 
13.26964020729065,false 
13.286577463150024,false 
13.305172681808472,false 
13.324617624282837,false 
13.343172550201416,false 
13.36169719696045,false 
13.380643844604492,false 
13.400671243667603,false 
13.418708801269531,false 
13.436094999313354,false 
13.45405101776123,false 
13.472115755081177,false 
13.49039888381958,false 
13.509380578994751,false 
13.527503490447998,false 
13.54475474357605,false 
13.562373399734497,false 
13.58271336555481,false 
13.601409435272217,false 
13.618881225585938,false 
13.636433601379395,false 
13.652990341186523,false 
13.670176267623901,false 
13.690000534057617,false 
13.708367109298706,false 
13.725173234939575,false 
13.743186235427856,false 
13.760955810546875,false 
13.778361320495605,false 
13.796921253204346,false 
13.816521167755127,false 
13.834591388702393,false 
13.853353023529053,false 
13.870945692062378,false 
13.893461227416992,false 
13.91139841079712,false 
13.931400775909424,false 
13.951494216918945,false 
13.968713760375977,false 
13.987925052642822,false 
14.004797458648682,false 
14.024830102920532,false 
14.04278016090393,false 
14.061137676239014,false 
14.078279972076416,false 
14.099717140197754,false 
14.116964340209961,false 
14.134840250015259,false 
14.151781558990479,false 
14.170658349990845,false 
14.187628746032715,false 
14.205927610397339,false 
14.224334478378296,false 
14.242684602737427,false 
14.2608163356781,false 
14.282169818878174,false 
14.301262617111206,false 
14.317978382110596,false 
14.334667444229126,false 
14.352697849273682,false 
14.369740009307861,false 
14.39014720916748,false 
14.409045696258545,false 
14.425798416137695,false 
14.446073055267334,false 
14.464942932128906,false 
14.48452091217041,false 
14.502837419509888,false 
14.520098686218262,false 
14.538684606552124,false 
14.558560609817505,false 
14.57707929611206,false 
14.597718477249146,false 
14.616805791854858,false 
14.636549949645996,false 
14.653640270233154,false 
14.671435356140137,false 
14.69034194946289,false 
14.709321022033691,false 
14.7290678024292,false 
14.75025486946106,false 
14.768589735031128,false 
14.785511493682861,false 
14.80370020866394,false 
14.823531866073608,false 
14.841522455215454,false 
14.858418703079224,false 
14.876580953598022,false 
14.895383834838867,false 
14.916527509689331,false 
14.935760021209717,false 
14.952622175216675,false 
14.970864057540894,false 
14.98953628540039,false 
15.008568286895752,false 
15.026658296585083,false 
15.044044494628906,false 
15.061710357666016,false 
15.081919431686401,false 
15.099833488464355,false 
15.117961168289185,false 
15.135737180709839,false 
15.154568195343018,false 
15.174463033676147,false 
15.19275426864624,false 
15.213738679885864,false 
15.231536149978638,false 
15.249896764755249,false 
15.26736307144165,false 
15.285036563873291,false 
15.303597688674927,false 
15.32322883605957,false 
15.34136438369751,false 
15.360271692276001,false 
15.381670475006104,false 
15.400980472564697,false 
15.419573783874512,false 
15.43846321105957,false 
15.458288192749023,false 
15.476300954818726,false 
15.494640827178955,false 
15.51444149017334,false 
15.533801555633545,false 
15.552910566329956,false 
15.570033311843872,false 
15.59012246131897,false 
15.608297109603882,false 
15.626350164413452,false 
15.644931554794312,false 
15.664616584777832,false 
15.682777166366577,false 
15.70030164718628,false 
15.717731475830078,false 
15.736057043075562,false 
15.75389289855957,false 
15.773245096206665,false 
15.790856122970581,false 
15.808897256851196,false 
15.826730012893677,false 
15.846360206604004,false 
15.863704442977905,false 
15.884733200073242,false 
15.904603004455566,false 
15.92499852180481,false 
15.944421529769897,false 
15.962203979492188,false 
15.981457948684692,false 
15.999947309494019,false 
16.020000457763672,false 
16.0389142036438,false 
16.056676387786865,false 
16.073575735092163,false 
16.092098474502563,false 
16.110226154327393,false 
16.131617784500122,false 
16.149150133132935,false 
16.165990591049194,false 
16.18303632736206,false 
16.200454711914062,false 
16.216218948364258,false 
16.235447645187378,false 
16.253324031829834,false 
16.271705389022827,false 
16.290380239486694,false 
16.308897018432617,false 
16.326248168945312,false 
16.345062971115112,false 
16.36410617828369,false 
16.383241415023804,false 
16.401317834854126,false 
16.418107748031616,false 
16.43747854232788,false 
16.45628833770752,false 
16.474302768707275,false 
16.49195647239685,false 
16.510507106781006,false 
16.531229496002197,false 
16.54952096939087,false 
16.567243337631226,false 
16.58380937576294,false 
16.602221965789795,false 
16.62155270576477,false 
16.6391122341156,false 
16.655447721481323,false 
16.67236304283142,false 
16.69021487236023,false 
16.707566022872925,false 
16.725098133087158,false 
16.742420434951782,false 
16.762879610061646,false 
16.781744956970215,false 
16.799804210662842,false 
16.815904140472412,false 
16.834376096725464,false 
16.855044841766357,false 
16.873656749725342,false 
16.89159107208252,false 
16.914162158966064,false 
16.935189962387085,false 
16.952110052108765,false 
16.97123908996582,false 
16.990033388137817,false 
17.00797200202942,false 
17.029660940170288,false 
17.047808408737183,false 
17.065890073776245,false 
17.081971406936646,false 
17.099787712097168,false 
17.11743426322937,false 
17.136057376861572,false 
17.153948545455933,false 
17.17294454574585,false 
17.191269159317017,false 
17.212266445159912,false 
17.231809854507446,false 
17.249343633651733,false 
17.26779294013977,false 
17.287126541137695,false 
17.305858612060547,false 
17.324089288711548,false 
17.341889142990112,false 
17.363803148269653,false 
17.381497621536255,false 
17.3999605178833,false 
17.417803525924683,false 
17.436196327209473,false 
17.454030513763428,false 
17.47265625,false 
17.489426374435425,false 
17.507665634155273,false 
17.52505660057068,false 
17.546694040298462,false 
17.564523220062256,false 
17.58263349533081,false 
17.599759817123413,false 
17.618715286254883,false 
17.637470960617065,false 
17.655712127685547,false 
17.67333674430847,false 
17.696232080459595,false 
17.713238954544067,false 
17.73131775856018,false 
17.748750925064087,false 
17.76614022254944,false 
17.782927751541138,false 
17.803921937942505,false 
17.822267055511475,false 
17.840230464935303,false 
17.85740327835083,false 
17.87989854812622,false 
17.901459455490112,false 
17.920915842056274,false 
17.939398527145386,false 
17.95851445198059,false 
17.979159832000732,false 
17.997166872024536,false 
18.016157865524292,false 
18.03397226333618,false 
18.05241632461548,false 
18.071242570877075,false 
18.088009357452393,false 
18.106244802474976,false 
18.12429976463318,false 
18.142637252807617,false 
18.163171529769897,false 
18.180424213409424,false 
18.201416015625,false 
18.221627712249756,false 
18.241955757141113,false 
18.263283491134644,false 
18.282241582870483,false 
18.301348447799683,false 
18.32198452949524,false 
18.340071439743042,false 
18.361252307891846,false 
18.379250526428223,false 
18.39855694770813,false 
18.414729595184326,false 
18.43298363685608,false 
18.450059175491333,false 
18.469767570495605,false 
18.48863434791565,false 
18.50678586959839,false 
18.52890682220459,false 
18.546828985214233,false 
18.56578516960144,false 
18.58380937576294,false 
18.60428261756897,false 
18.622713565826416,false 
18.644198417663574,false 
18.663098335266113,false 
18.68155312538147,false 
18.698328018188477,false 
18.716630697250366,false 
18.7345073223114,false 
18.753643035888672,false 
18.771020889282227,false 
18.788949966430664,false 
18.806883335113525,false 
18.82835817337036,false 
18.846102237701416,false 
18.86470365524292,false 
18.8832106590271,false 
18.9012610912323,false 
18.92082190513611,false 
18.940327405929565,false 
18.961890697479248,false 
18.980324268341064,false 
18.997145652770996,false 
19.01454186439514,false 
19.032183170318604,false 
19.049103260040283,false 
19.067644357681274,false 
19.08544945716858,false 
19.10464358329773,false 
19.122557878494263,false 
19.14067506790161,false 
19.160215854644775,false 
19.179481744766235,false 
19.19799828529358,false 
19.214683532714844,false 
19.235629320144653,false 
19.25620150566101,false 
19.27780318260193,false 
19.29494285583496,false 
19.313363552093506,false 
19.33284330368042,false 
19.351920127868652,false 
19.370248317718506,false 
19.38980722427368,false 
19.4090416431427,false 
19.42899179458618,false 
19.45063018798828,false 
19.469265460968018,false 
19.48905110359192,false 
19.505463123321533,false 
19.52807068824768,false 
19.54729437828064,false 
19.564316034317017,false 
19.586261749267578,false 
19.605342626571655,false 
19.627346754074097,false 
19.646188497543335,false 
19.663822650909424,false 
19.681198835372925,false 
19.69919991493225,false 
19.7179536819458,false 
19.736867427825928,false 
19.754995584487915,false 
19.77350664138794,false 
19.793867349624634,false 
19.81572723388672,false 
19.832438707351685,false 
19.852396965026855,false 
19.87104558944702,false 
19.89236831665039,false 
19.917001008987427,false 
19.940707683563232,false 
19.962722063064575,false 
19.985000610351562,false 
20.003346920013428,false 
20.020512580871582,false 
20.042349100112915,false 
20.061453580856323,false 
20.07951855659485,false 
20.096779346466064,false 
20.113425970077515,false 
20.130321741104126,false 
20.14835286140442,false 
20.163883686065674,false 
20.18016767501831,false 
20.197505950927734,false 
20.214567184448242,false 
20.235034465789795,false 
20.25310778617859,false 
20.27006959915161,false 
20.287469148635864,false 
20.304311513900757,false 
20.32219910621643,false 
20.33896017074585,false 
20.356632232666016,false 
20.373625993728638,false 
20.391364336013794,false 
20.4080593585968,false 
20.42582631111145,false 
20.443018436431885,false 
20.459919691085815,false 
20.476810216903687,false 
20.49343490600586,false 
20.511150598526,false 
20.529560089111328,false 
20.548428535461426,false 
20.568171501159668,false 
20.58891463279724,false 
20.610222339630127,false 
20.62885332107544,false 
20.6477370262146,false 
20.665656566619873,false 
20.68304419517517,false 
20.70133352279663,false 
20.719438314437866,false 
20.737349271774292,false 
20.7552592754364,false 
20.771406173706055,false 
20.788946390151978,false 
20.80693006515503,false 
20.82373571395874,false 
20.841583013534546,false 
20.85896325111389,false 
20.875776052474976,false 
20.894956588745117,false 
20.91184711456299,false 
20.935221433639526,false 
20.9591121673584,false 
20.9794921875,false 
20.9960880279541,false 
21.01457929611206,false 
21.03179669380188,false 
21.05037832260132,false 
21.069923400878906,false 
21.087642669677734,false 
21.10486149787903,false 
21.123634338378906,false 
21.144221782684326,false 
21.162063121795654,false 
21.179497957229614,false 
21.197550535202026,false 
21.218401193618774,false 
21.23681354522705,false 
21.25456428527832,false 
21.27576208114624,false 
21.296372890472412,false 
21.313044786453247,false 
21.333122730255127,false 
21.353607892990112,false 
21.37775492668152,false 
21.396206855773926,false 
21.41079092025757,false 
21.427784204483032,false 
21.44554853439331,false 
21.462759256362915,false 
21.479283332824707,false 
21.499807357788086,false 
21.51719069480896,false 
21.53667712211609,false 
21.556215524673462,false 
21.576366901397705,false 
21.594065189361572,false 
21.61345934867859,false 
21.630568504333496,false 
21.649027347564697,false 
21.66827416419983,false 
21.685266971588135,false 
21.703627347946167,false 
21.720152616500854,false 
21.737125396728516,false 
21.756500244140625,false 
21.776437044143677,false 
21.795826196670532,false 
21.813719749450684,false 
21.83369541168213,false 
21.85083270072937,false 
21.868467330932617,false 
21.88599991798401,false 
21.90819787979126,false 
21.925817489624023,false 
21.94762921333313,false 
21.96702766418457,false 
21.98394465446472,false 
22.001982927322388,false 
22.018179655075073,false 
22.03459930419922,false 
22.05158042907715,false 
22.068135976791382,false 
22.082772970199585,false 
22.09967827796936,false 
22.114728450775146,false 
22.129337549209595,false 
22.148415565490723,false 
22.167301893234253,false 
22.1852605342865,false 
22.20373773574829,false 
22.225812196731567,false 
22.24423599243164,false 
22.261096477508545,false 
22.278661727905273,false 
22.297536611557007,false 
22.317734479904175,false 
22.334264755249023,false 
22.351124048233032,false 
22.36956548690796,false 
22.39128303527832,false 
22.41016674041748,false 
22.427987575531006,false 
22.443756103515625,false 
22.461148500442505,false 
22.480499744415283,false 
22.501335382461548,false 
22.519577741622925,false 
22.540647506713867,false 
22.559618711471558,false 
22.57722234725952,false 
22.59663462638855,false 
22.614586114883423,false 
22.633524656295776,false 
22.65123677253723,false 
22.669325351715088,false 
22.68918466567993,false 
22.707534551620483,false 
22.724895000457764,false 
22.743479251861572,false 
22.760615825653076,false 
22.780645608901978,false 
22.799320459365845,false 
22.817461490631104,false 
22.834164142608643,false 
22.852388858795166,false 
22.87074041366577,false 
22.891353130340576,false 
22.91056513786316,false 
22.929076194763184,false 
22.948346614837646,false 
22.965704679489136,false 
22.984468460083008,false 
23.002259969711304,false 
23.020260095596313,false 
23.039387702941895,false 
23.058400630950928,false 
23.076191186904907,false 
23.09358263015747,false 
23.113324880599976,false 
23.13358163833618,false 
23.157237768173218,false 
23.1755690574646,false 
